SINIESTRO,LATITUD,LONGITUD,CODIGO POSTAL,CALLE,COLONIA,CAUSA SINIESTRO,TIPO VEHICULO,COLOR,MODELO,NIVEL DAÑO VEHICULO,PUNTO DE IMPACTO,AÑO,MES,DÍA NUMERO,DIA,HORA,ESTADO,CIUDAD,LESIONADOS,RELACION LESIONADOS,EDAD LESIONADO,GENERO LESIONADO,NIVEL LESIONADO,HOSPITALIZADO,FALLECIDO,AMBULANCIA,ARBOL,PIEDRA,DORMIDO,GRUA,OBRA CIVIL,PAVIMENTO MOJADO,EXPLOSION LLANTA,VOLCADURA,PERDIDA TOTAL,CONDUCTOR DISTRAIDO,FUGA,ALCOHOL,MOTOCICLETA,BICICLETA,SEGURO,TAXI,ANIMAL
5817744,19.3266521,-99.1167289,4480,mercedes abrego,Culhuacán CTM Sección X-A,COLISION Y/O VUELCO,Auto,rojo,2018,\N,\N,2020,JUNIO,17,MIERCOLES,9,CIUDAD DE MÉXICO,COYOACAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821179,19.6434704,-99.1397334,54900,EP*Verano,La Concepción,COLISION Y/O VUELCO,Camión,BLANCO,2015,Sin daño,Cofre,2020,JUNIO,17,MIERCOLES,9,MÉXICO,TULTITLAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821070,0,0,0,ajustador en sitio hector martinez,ajustador en sitio hector martinez,COLISION Y/O VUELCO,Auto,BLANCO,2017,Sin daño,Costado izq delantero,2020,JUNIO,17,MIERCOLES,9,CIUDAD DE MÉXICO,CUAUHTEMOC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821181,19.2732900,-99.1361436,16020,Calle Miguel Hidalgo,SANTA MARIA TETEPAN,COLISION Y/O VUELCO,Auto,ROJO,2013,Sin daño,Costado der delantero,2020,JUNIO,17,MIERCOLES,9,CIUDAD DE MÉXICO,XOCHIMILCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821077,19.2741301,-99.2117068,14200,AV 2,AMPL MIGUEL HIDALGO,COLISION Y/O VUELCO,Camión,ROJO,1998,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,10,CIUDAD DE MÉXICO,TLALPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821095,19.3019246,-99.1918041,14010,Avenida Periférico Sur,Parque del Pedregal,COLISION Y/O VUELCO,Auto,AZUL,2015,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,10,CIUDAD DE MÉXICO,TLALPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821092,19.6507085,-99.2515652,54745,San Martín Caballero,San Francisco Tepojaco,COLISION Y/O VUELCO,Auto,BLANCO,2019,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,10,MÉXICO,CUAUTITLAN-IZCALLI,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5820223,19.3930596,-99.1727777,3200,Av. Insurgentes Sur; Avenida Insurgentes Sur,Tlacoquemécatl,COLISION Y/O VUELCO,Auto,NEGRO,2015,Sin daño,Costado izq trasero,2020,JUNIO,17,MIERCOLES,10,CIUDAD DE MÉXICO,BENITO JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821412,0,0,0,AV TEXCOCO,AJUSTE EN LINEA,COLISION Y/O VUELCO,Auto,BLANCO,2018,Bajo,\N,2020,JUNIO,17,MIERCOLES,10,MÉXICO,LA PAZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821334,19.5244256,-99.1410730,7630,XICOTENCALT,JORGE NEGRETE,COLISION Y/O VUELCO,Auto,GRIS,2006,Bajo,Cofre,2020,JUNIO,17,MIERCOLES,11,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821335,19.3916351,-99.1822439,3849,Avenida Patriotismo,Cámara Nacional de la Industria de Transformación,COLISION Y/O VUELCO,Auto,GRIS,2016,Sin daño,\N,2020,JUNIO,17,MIERCOLES,11,CIUDAD DE MÉXICO,BENITO JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5820227,19.6159254,-99.0426829,55024,Recursos Hidraulicos,San Cristóbal,COLISION Y/O VUELCO,Auto,BLANCO,2006,Bajo,Cofre,2020,JUNIO,17,MIERCOLES,11,MÉXICO,ECATEPEC DE MORELOS,2,Pasajero Asegurado,47,M,\N,SI,NO,,,,,,,,,,,,,,,,,,
5820227,19.6159254,-99.0426829,55024,Recursos Hidraulicos,San Cristóbal,COLISION Y/O VUELCO,Auto,BLANCO,2006,Bajo,Cofre,2020,JUNIO,17,MIERCOLES,11,MÉXICO,ECATEPEC DE MORELOS,2,Conductor Asegurado,41,M,\N,SI,NO,,,,,,,,,,,,,,,,,,
5821347,0,0,0,AJUSTE EN LINEA,Sin dato,COLISION Y/O VUELCO,Auto,GRIS,2017,Bajo,\N,2020,JUNIO,17,MIERCOLES,11,CIUDAD DE MÉXICO,AZCAPOTZALCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821453,19.3815242,-99.1403185,3500,Calzada de Tlalpan 1027,AMERICAS UNIDAS,COLISION Y/O VUELCO,Auto,PLATA,2020,Bajo,Trasero,2020,JUNIO,17,MIERCOLES,11,CIUDAD DE MÉXICO,BENITO JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,1,,,,
5821456,19.3815242,-99.1403185,3500,Calzada de Tlalpan,AMERICAS UNIDAS,COLISION Y/O VUELCO,Auto,BLANCO,2020,Bajo,Trasero,2020,JUNIO,17,MIERCOLES,11,CIUDAD DE MÉXICO,BENITO JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,1,,,,
5821465,19.3815242,-99.1403185,3500,Calzada de Tlalpan 1027,AMERICAS UNIDAS,COLISION Y/O VUELCO,Auto,PLATA,2020,Bajo,Frontal,2020,JUNIO,17,MIERCOLES,11,CIUDAD DE MÉXICO,BENITO JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,1,,,,
5821496,0,0,0,LAZARO CARDENAS,PUEBLO DE SAN MATEO TECALCO,COLISION Y/O VUELCO,Auto,GRIS,2010,Sin daño,\N,2020,JUNIO,17,MIERCOLES,12,MÉXICO,TECAMAC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821504,0,0,0,AJUSTE EN LINEA PLAZA CENTRO URBANO,AJUSTE EN LINEA,COLISION Y/O VUELCO,Auto,GRIS,2009,Bajo,\N,2020,JUNIO,17,MIERCOLES,12,MÉXICO,CUAUTITLAN-IZCALLI,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821392,19.3612742,-99.0404706,9500,Avenida Luis Méndez / EJE  6 SUR,Área Federal Parque Cuitláhuac,COLISION Y/O VUELCO,Auto,CAFE,2009,Alto,Frontal,2020,JUNIO,17,MIERCOLES,12,CIUDAD DE MÉXICO,IZTAPALAPA,1,Conductor Asegurado,38,M,\N,SI,NO,,,,,1,,,,,,,,,,,,,
5821393,19.2672270,-99.1684587,14630,Laurel # 42,Chimalcoyoc,COLISION Y/O VUELCO,Auto,ROJO,2009,Bajo,Cofre,2020,JUNIO,17,MIERCOLES,12,CIUDAD DE MÉXICO,TLALPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821526,19.5226930,-99.0570100,55239,Adolfo López Mateos,POPULAR,COLISION Y/O VUELCO,Auto,AZUL MARINO,2019,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,12,MÉXICO,ECATEPEC DE MORELOS,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821518,19.5888373,-99.2609452,52910,Hogar de La Simpatía,Adolfo López Mateos,COLISION Y/O VUELCO,Camión Ligero,BLANCO,2014,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,12,MÉXICO,ATIZAPAN DE ZARAGOZA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5821605,19.4673130,-99.1603391,2970,3a. Cda. Jardín,Ampliación Del Gas,COLISION Y/O VUELCO,Auto,AZUL,2005,\N,\N,2020,JUNIO,17,MIERCOLES,12,CIUDAD DE MÉXICO,AZCAPOTZALCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821544,19.3430402,-99.0402830,9660,Calzada Ermita Iztapalapa,Citlalli SANTA CRUZ MEYEHUALCO,COLISION Y/O VUELCO,Auto,PLATA,2019,Bajo,Costado izq delantero,2020,JUNIO,17,MIERCOLES,13,CIUDAD DE MÉXICO,IZTAPALAPA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821647,19.4792492,-99.1083182,7800,Ferrocarril Hidalgo,GRANJAS MODERNAS,COLISION Y/O VUELCO,Auto,AMARILLO,2017,Bajo,Costado izq central,2020,JUNIO,17,MIERCOLES,13,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821554,19.5245419,-99.1404293,7290,Xicoténcatl,La Pastora / jorge negrete,COLISION Y/O VUELCO,Auto,BLANCO,2016,Bajo,Cofre,2020,JUNIO,17,MIERCOLES,13,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821550,19.3199892,-99.2611996,10200,VICENTE GUERRERO,LA HERA,COLISION Y/O VUELCO,Auto,AZUL,2000,\N,\N,2020,JUNIO,17,MIERCOLES,13,CIUDAD DE MÉXICO,LA MAGDALENA CONTRERAS,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821548,19.3482116,-99.2304749,1408,Calzada de las Aguilas,PUENTE COLORADO,COLISION Y/O VUELCO,Auto,ROJO,2012,Bajo,Costado izq central,2020,JUNIO,17,MIERCOLES,13,CIUDAD DE MÉXICO,ALVARO OBREGON,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821679,19.5986950,-99.2125788,52920,EP-BARRANCA HONDA,San José del Jaral,COLISION Y/O VUELCO,Camión,BLANCO,2016,Bajo,Frontal,2020,JUNIO,17,MIERCOLES,13,MÉXICO,ATIZAPAN DE ZARAGOZA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5821566,19.1936099,-99.0168780,12000,Orizaba,Milpa Alta,COLISION Y/O VUELCO,Auto,ROJO,2013,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,13,CIUDAD DE MÉXICO,MILPA ALTA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821681,19.3820439,-99.2216603,1520,Puebla,DESARROLLO URBANO,COLISION Y/O VUELCO,Auto,AZUL,1997,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,13,CIUDAD DE MÉXICO,ALVARO OBREGON,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821685,19.3694098,-98.9337163,56510,AV PRINCIPAL,LOS REYES LA PAZ,COLISION Y/O VUELCO,Auto,BLANCO,2016,Sin daño,Costado der trasero,2020,JUNIO,17,MIERCOLES,13,MÉXICO,LA PAZ,0,\N,0,,\N,NO,\N,,,,,1,,,,,,,,,,,,,
5821572,0,0,0,PLAYA MANZANILLO 431,MILITAR MARTE,COLISION Y/O VUELCO,Auto,ROJO,2019,Bajo,\N,2020,JUNIO,17,MIERCOLES,13,CIUDAD DE MÉXICO,IZTACALCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821701,19.4233319,-99.1281095,6090,Fray Servando Teresa de Mier,Centro,COLISION Y/O VUELCO,Auto,ARENA,2011,Bajo,Costado izq trasero,2020,JUNIO,17,MIERCOLES,14,CIUDAD DE MÉXICO,CUAUHTEMOC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821592,0,0,0,AJUSTE EN LINEA/VIADUCTO,\N,COLISION Y/O VUELCO,Auto,GRIS,2016,Bajo,\N,2020,JUNIO,17,MIERCOLES,14,CIUDAD DE MÉXICO,BENITO JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821706,19.4069304,-99.1946153,11870,Gonzalez Calderon,Tacubaya,COLISION Y/O VUELCO,Auto,NEGRO,2006,Bajo,Costado izq central,2020,JUNIO,17,MIERCOLES,14,CIUDAD DE MÉXICO,MIGUEL HIDALGO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821720,19.5012065,-99.0417361,55280,Avenida Valle Guadiana 151,Valle de Aragón 3A SECCION,COLISION Y/O VUELCO,Auto,ROJO,2010,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,14,MÉXICO,ECATEPEC DE MORELOS,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821821,0,0,0,FERNANDO ALENCASTRE,SAN MIGUEL CHAPULTEPEC 1,COLISION Y/O VUELCO,Auto,BLANCO,2019,Bajo,Trasero,2020,JUNIO,17,MIERCOLES,14,CIUDAD DE MÉXICO,MIGUEL HIDALGO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5821817,19.3569399,-99.3451825,52798,Calle Apopocatzin,Huixquilucan de Degollado,COLISION Y/O VUELCO,Auto,GRIS,2018,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,14,MÉXICO,HUIXQUILUCAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821722,19.4116299,-99.1893447,11850,Calle Gobernador Ignacio Esteva 36,San Miguel Chapultepec,COLISION Y/O VUELCO,Auto,AZUL MARINO,2014,Bajo,Trasero,2020,JUNIO,17,MIERCOLES,14,CIUDAD DE MÉXICO,MIGUEL HIDALGO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821732,0,0,54867,VILLA ESCONDIDA # 46,VILLAS DE CUAUTITLAN,COLISION Y/O VUELCO,Auto,GRIS,2013,Bajo,\N,2020,JUNIO,17,MIERCOLES,14,MÉXICO,CUAUTITLAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821831,0,0,0,AJUSTE EN LINEA *AV REVOLUCION*,AJUSTE EN LINEA,COLISION Y/O VUELCO,Auto,BLANCO,2018,Bajo,\N,2020,JUNIO,17,MIERCOLES,14,CIUDAD DE MÉXICO,BENITO JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821740,19.5514921,-99.2413976,52970,PASEO DE LAS ALAMEDAS,LAS ALAMEDAS,COLISION Y/O VUELCO,Auto,GRIS PLATA,2015,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,14,MÉXICO,ATIZAPAN DE ZARAGOZA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821836,19.2692025,-99.1759324,14430,VOLCAN AJUSCO,VOLCANES,COLISION Y/O VUELCO,Camión Ligero,GRIS,2017,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,14,CIUDAD DE MÉXICO,TLALPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821746,19.4291574,-99.1524727,6030,Bucareli,Tabacalera,COLISION Y/O VUELCO,Camión,BLANCO,2008,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,15,CIUDAD DE MÉXICO,CUAUHTEMOC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821845,19.4655505,-99.1715597,2800,Platanales,Nueva Santa María,COLISION Y/O VUELCO,Auto,ARENA,0,\N,\N,2020,JUNIO,17,MIERCOLES,15,CIUDAD DE MÉXICO,AZCAPOTZALCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821751,19.6352110,-99.1845005,54914,Carretera México-Cuautitlán,La Acocila,COLISION Y/O VUELCO,Camión,BLANCO,1997,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,15,MÉXICO,TULTITLAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821852,19.4132328,-99.1057662,15900,Avenida Fernando Iglesias Calderón,Jardín Balbuena,COLISION Y/O VUELCO,Auto,AZUL,2002,Bajo,Frontal,2020,JUNIO,17,MIERCOLES,15,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,1,
5821860,19.4656825,-99.1714750,2080,Clavelinas,Clavería,COLISION Y/O VUELCO,Auto,GRIS,2014,Bajo,Frontal,2020,JUNIO,17,MIERCOLES,15,CIUDAD DE MÉXICO,AZCAPOTZALCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821759,19.4021419,-99.1668600,6760,Tuxpan #94,Roma Sur,COLISION Y/O VUELCO,Auto,AZUL GRIS,2013,Bajo,Costado izq trasero,2020,JUNIO,17,MIERCOLES,15,CIUDAD DE MÉXICO,CUAUHTEMOC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821872,0,0,0,VIVEROS DE ASIS 12,VIVEROS DE LA LOMA,COLISION Y/O VUELCO,Auto,ROJO,2017,\N,\N,2020,JUNIO,17,MIERCOLES,15,MÉXICO,TLALNEPANTLA DE BAZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821762,19.2715629,-98.9437791,56613,Sur 19,San Miguel Xico 2DA SECCION,COLISION Y/O VUELCO,Camión,BLANCO,1989,Sin daño,Costado der delantero,2020,JUNIO,17,MIERCOLES,15,MÉXICO,CHALCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821764,19.2424051,-99.0676006,16090,12 de Octubre,TETATALANCO,COLISION Y/O VUELCO,Auto,VERDE,1992,Sin daño,Costado izq trasero,2020,JUNIO,17,MIERCOLES,15,CIUDAD DE MÉXICO,XOCHIMILCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5821881,19.4474143,-99.0961451,15410,Coronas,Simón Bolívar,COLISION Y/O VUELCO,Camión,NEGRO,2007,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,15,CIUDAD DE MÉXICO,VENUSTIANO CARRANZA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821889,19.5395084,-98.8985044,56130,Carretera México-Texcoco,La Paz,COLISION Y/O VUELCO,Camión,BLANCO,2017,Medio,Frontal,2020,JUNIO,17,MIERCOLES,15,MÉXICO,TEZCOCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821776,19.4738019,-99.2285800,53530,Periférico MANUEL AVILA CAMACHO,Naucalpan de Juarez,COLISION Y/O VUELCO,Auto,ROJO,2008,Bajo,Frontal,2020,JUNIO,17,MIERCOLES,15,MÉXICO,NAUCALPAN DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5821904,0,0,0,AUTOPIETSA MEXICO PUEBLA,SAN MIGUEL TEOTONGO,COLISION Y/O VUELCO,Auto,NEGRO,2017,Sin daño,Costado izq trasero,2020,JUNIO,17,MIERCOLES,16,MÉXICO,LA PAZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5821795,19.6627299,-99.1113038,54980,Geranios,Santiago Teyahualco,COLISION Y/O VUELCO,Camión Ligero,BLANCO,2018,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,16,MÉXICO,TULTEPEC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821913,19.2867567,-99.1755764,14000,Av. Insurgentes Sur,Tlalpan centro,COLISION Y/O VUELCO,Auto,NEGRO,2017,Bajo,Frontal,2020,JUNIO,17,MIERCOLES,16,CIUDAD DE MÉXICO,TLALPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821799,19.3454603,-99.1495467,4040,DIV DEL NORTE No 2886,Parque San Andres,COLISION Y/O VUELCO,Auto,GRIS,2020,Bajo,Trasero,2020,JUNIO,17,MIERCOLES,16,CIUDAD DE MÉXICO,COYOACAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821911,19.6351801,-99.1845122,54750,Carretera México-Cuautitlán,Las Conchitas,COLISION Y/O VUELCO,Camión,BLANCO,1997,Bajo,Trasero,2020,JUNIO,17,MIERCOLES,16,MÉXICO,CUAUTITLAN-IZCALLI,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5818652,19.4275885,-99.2028276,11100,Anillo Periférico,2da Secc del Bosque de Chapultepec,COLISION Y/O VUELCO,Auto,ROJO,2015,Bajo,Frontal,2020,JUNIO,17,MIERCOLES,16,CIUDAD DE MÉXICO,MIGUEL HIDALGO,1,Tercero Conductor,32,M,\N,NO,NO,,,,,,,,,,,,,,,,,,
5822010,19.4273960,-99.2025170,11100,ANILLO PERIFERICO ADOLFO LOPEZ MATEOS,2da Secc del Bosque de Chapultepec,COLISION Y/O VUELCO,Auto,GRIS,2010,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,16,CIUDAD DE MÉXICO,MIGUEL HIDALGO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822009,19.5610435,-99.1999723,54020,JESUS REYES HEROLES,IMMS TALNEPANTLA,COLISION Y/O VUELCO,Auto,ROJO,2017,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,16,MÉXICO,TLALNEPANTLA DE BAZ,0,\N,0,,\N,NO,\N,,,,,1,,,,,,,,,,,,,
5821921,19.4405430,-99.1814162,11320,Lago Ilmen,Anáhuac I Sección,COLISION Y/O VUELCO,Auto,ROJO,2020,Sin daño,Costado der delantero,2020,JUNIO,17,MIERCOLES,16,CIUDAD DE MÉXICO,MIGUEL HIDALGO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,1,
5821927,19.5168695,-99.0993501,54190,México-Pachuca,La Laguna,FENOMENOS DE LA NATURALEZA,Auto,NVU8420,2005,\N,\N,2020,JUNIO,17,MIERCOLES,16,MÉXICO,TLALNEPANTLA DE BAZ,0,\N,0,,\N,NO,\N,,,,,1,,,,,,,,,,,,,
5822029,0,0,0,ANASTACIO BUSTAMANTE / AJUSTE EN LINEA,AJUSTE EN LINEA,COLISION Y/O VUELCO,Auto,arena,2017,\N,\N,2020,JUNIO,17,MIERCOLES,17,MÉXICO,CHIMALHUACAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822049,19.5353150,-99.1742147,54000,JACARANDAS LT 1 MZA 14,AHUEHUETE,COLISION Y/O VUELCO,Camión,ROJO,1998,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,17,MÉXICO,TLALNEPANTLA DE BAZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822052,19.6164855,-99.1907753,54946,Avenida Miguel Hidalgo,Zona Industrial Lechería,COLISION Y/O VUELCO,Auto,PLATA,2017,Bajo,Costado izq delantero,2020,JUNIO,17,MIERCOLES,17,MÉXICO,TULTITLAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822055,19.6817290,-99.1654910,54800,CAMINO A MELCHOR OCAMPO,FRACCIONAMIENTO VILLAS DE JALTIPAN II,COLISION Y/O VUELCO,Camión,BLANCO,2017,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,17,MÉXICO,CUAUTITLAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821976,19.2961317,-99.1466130,4650,Lateral Viaducto Tlalpan 14370,Huipulco,COLISION Y/O VUELCO,Auto,AZUL MARINO,2012,Bajo,Trasero,2020,JUNIO,17,MIERCOLES,18,CIUDAD DE MÉXICO,COYOACAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5822075,19.5529076,-99.2600162,52977,Avenida Toluca,Lomas de Atizapán,COLISION Y/O VUELCO,Camión Ligero,BLANCO,2012,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,18,MÉXICO,ATIZAPAN DE ZARAGOZA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821981,19.6245139,-99.1924029,0,Av Paseos Del Alba,Santiago Tepalcapa,COLISION Y/O VUELCO,Auto,AZUL,2010,Bajo,Trasero,2020,JUNIO,17,MIERCOLES,18,MÉXICO,CUAUTITLAN-IZCALLI,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821980,19.6042346,-99.2058473,54763,TEJOCOTES,Ejido San Martín Tepetlixpan,COLISION Y/O VUELCO,Camión,ROJO,2007,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,18,MÉXICO,CUAUTITLAN-IZCALLI,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822082,19.4590085,-99.1656622,11340,Av. de los Maestros 408,SANTA MARIA,COLISION Y/O VUELCO,Auto,VERDE,2013,Sin daño,Costado izq delantero,2020,JUNIO,17,MIERCOLES,18,CIUDAD DE MÉXICO,MIGUEL HIDALGO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822083,19.4689266,-99.1169605,7800,Ferrocarril Hidalgo,Industrial,COLISION Y/O VUELCO,Auto,GUINDA,2014,\N,\N,2020,JUNIO,17,MIERCOLES,18,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5821982,19.4425781,-99.1340889,6010,República de Ecuador,Centro,COLISION Y/O VUELCO,Camión,ROJO CON GRIS,1989,\N,\N,2020,JUNIO,17,MIERCOLES,18,CIUDAD DE MÉXICO,CUAUHTEMOC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822089,19.5519494,-99.3062126,52930,Cerrada Islas Barbados 37,Residencial Chiluca,COLISION Y/O VUELCO,Auto,BLANCO,2000,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,18,MÉXICO,ATIZAPAN DE ZARAGOZA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822117,19.3891435,-99.1488098,3023,CUMBRES DE MALTRATA,Narvarte Oriente,COLISION Y/O VUELCO,Auto,NEGRO,2014,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,18,CIUDAD DE MÉXICO,BENITO JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5821992,19.6807863,-98.9835229,55747,SAN FRANCISCO CU,San Francisco Cuautliquixca,COLISION Y/O VUELCO,Auto,ARENA,2009,Bajo,Frontal,2020,JUNIO,17,MIERCOLES,18,MÉXICO,TECAMAC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822122,19.7049986,-99.2233768,54605,Avenida del Trabajo LIB. SUR 2,Villas del Convento,COLISION Y/O VUELCO,Auto,NEGRO,2017,Sin daño,Frontal,2020,JUNIO,17,MIERCOLES,19,MÉXICO,TEPOTZOTLAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5822125,19.2823344,-98.9122549,56606,Solidaridad,Unión de Guadalupe,COLISION Y/O VUELCO,Auto,BLANCO,2004,Sin daño,Costado izq delantero,2020,JUNIO,17,MIERCOLES,19,MÉXICO,CHALCO,0,\N,0,,\N,NO,\N,,,,,1,,,,,,,,,,,,,
5821997,19.3619335,-99.1159393,9080,Sur 111 A,Heroes de churubusco,COLISION Y/O VUELCO,Auto,NEGRO,2016,Sin daño,Trasero,2020,JUNIO,17,MIERCOLES,19,CIUDAD DE MÉXICO,IZTAPALAPA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
